Time,BG,CHO,INS
08:09:00,102.12054600001922,0.0,0.0139355888999834
08:09:00,102.12054600001922,0.0,0.0139355888999834
10:06:00,116.44208372003246,0.0,0.0139355888999834
10:24:00,118.80008799660204,0.0,0.0139355888999834
11:42:00,128.10082963984794,0.0,0.0139355888999834
11:46:00,128.5246865494638,0.0,0.0139355888999834
12:56:00,134.98894479691438,0.0,0.0139355888999834
13:33:00,137.69302148078907,0.0,0.0139355888999834
13:50:00,138.78237616258127,61.400000000000006,5.13060225556665
14:52:00,158.3434400068412,0.0,0.0139355888999834
16:03:00,152.8491655935996,0.0,0.0139355888999834
17:14:00,123.9646214469581,0.0,0.0139355888999834
17:55:00,112.3530974786516,21.1,1.772268922233317
18:00:00,111.3127984521343,0.0,0.0139355888999834
18:00:00,111.3127984521343,0.0,0.0139355888999834
18:05:00,110.39845119569458,63.5,5.30560225556665
19:00:00,128.0388388695965,0.0,0.0139355888999834
20:03:00,136.74952479454925,0.0,0.0139355888999834
21:09:00,108.45778869144824,0.0,0.0139355888999834
23:35:00,79.79768360384548,17.6,1.4806022555666505
00:33:00,90.06513909796243,0.0,0.0139355888999834
01:25:00,100.6628751569624,49.6,4.147268922233317
03:23:00,125.71405944320313,0.0,0.0139355888999834
05:23:00,98.72049543769342,0.0,0.0139355888999834
05:30:00,97.8461393785656,29.9,2.50560225556665
06:50:00,108.33550613424472,20.9,1.75560225556665
06:58:00,109.4536043209422,0.0,0.0139355888999834
07:47:00,115.5866943219258,0.0,0.0139355888999834
07:55:00,116.11887566601072,6.4,0.5472689222333167
08:45:00,114.48706505820824,0.0,0.0139355888999834
09:20:00,110.03072933248636,21.7,1.8222689222333168
10:17:00,107.7309290408658,0.0,0.0139355888999834
11:35:00,104.43466518234318,0.0,0.0139355888999834
12:32:00,98.951982602338,0.0,0.0139355888999834
13:38:00,98.13701555686548,0.0,0.0139355888999834
14:00:00,99.31467838741516,64.8,5.413935588899983
14:29:00,106.05993958125424,0.0,0.0139355888999834
14:42:00,113.27544340984464,0.0,0.0139355888999834
15:25:00,134.22477467587848,0.0,0.0139355888999834
16:05:00,133.80156494901811,15.9,1.3389355888999834
17:05:00,119.82208244984706,0.0,0.0139355888999834
17:55:00,108.27582150125352,100.7,8.40560225556665
18:27:00,109.98343051505228,0.0,0.0139355888999834
19:51:00,137.49475390440458,0.0,0.0139355888999834
20:47:00,109.13253710019583,0.0,0.0139355888999834
20:52:00,106.06511064682802,0.0,0.0139355888999834
21:47:00,79.05279232336872,0.0,0.0139355888999834
00:00:00,66.61602391692192,37.4,3.13060225556665
01:59:00,104.59487185306466,0.0,0.0139355888999834
02:25:00,104.7472592364534,0.0,0.0139355888999834
02:27:00,104.65869274511932,0.0,0.0139355888999834
02:34:00,104.27600256562236,0.0,0.0139355888999834
05:24:00,102.21443231616244,0.0,0.0139355888999834
05:45:00,104.26967999778655,0.0,0.0139355888999834
06:35:00,110.20861597262648,0.0,0.0139355888999834
07:44:00,119.18316554906572,0.0,0.0139355888999834
09:26:00,130.76685555945096,0.0,0.0139355888999834
10:52:00,137.74247336525752,0.0,0.0139355888999834
12:43:00,143.33393403256113,0.0,0.0139355888999834
12:56:00,143.79153710433812,0.0,0.0139355888999834
13:25:00,144.69436839132277,31.9,2.6722689222333167
14:39:00,155.9280201375475,0.0,0.0139355888999834
15:44:00,148.64656652775048,0.0,0.0139355888999834
16:27:00,138.09434686771374,0.0,0.0139355888999834
17:20:00,128.17480264436946,9.7,0.8222689222333166
17:29:00,127.04801901094278,0.0,0.0139355888999834
18:10:00,125.74548802672156,8.8,0.7472689222333168
18:48:00,127.62944250251265,0.0,0.0139355888999834
19:22:00,129.20010883083643,0.0,0.0139355888999834
20:45:00,125.04834140590393,55.9,4.672268922233316
22:07:00,142.8902950005676,0.0,0.0139355888999834
23:14:00,131.05310975483007,0.0,0.0139355888999834
00:15:00,111.36199215560475,0.0,0.0139355888999834
00:55:00,103.0877613494174,48.3,4.038935588899983
02:53:00,120.15293370657108,0.0,0.0139355888999834
03:23:00,114.89571280949288,0.0,0.0139355888999834
04:26:00,101.37717068784865,0.0,0.0139355888999834
04:46:00,98.42102355986673,0.0,0.0139355888999834
06:32:00,97.20909947392998,0.0,0.0139355888999834
06:37:00,97.6250463787345,0.0,0.0139355888999834
08:03:00,107.99239198209702,0.0,0.0139355888999834
10:10:00,125.21707255596476,0.0,0.0139355888999834
10:50:00,129.66662889327998,0.0,0.0139355888999834
12:00:00,135.9386202037212,15.4,1.297268922233317
12:04:00,136.24278063031514,0.0,0.0139355888999834
12:27:00,138.67643628400717,0.0,0.0139355888999834
13:24:00,146.01812028436774,0.0,0.0139355888999834
13:40:00,146.31042288775126,38.0,3.18060225556665
14:53:00,152.8161088888969,0.0,0.0139355888999834
15:22:00,150.19401403478798,0.0,0.0139355888999834
